date,symbol,open,high,low,close,adj_close,volume,source
2018-01-02,GOOGL,52.651001,53.799000,52.651001,53.660500,53.188862,31766000,yahoo_finance_chart
2018-01-03,GOOGL,53.696499,54.805000,53.671501,54.576000,54.096317,31318000,yahoo_finance_chart
2018-01-04,GOOGL,54.854500,55.203999,54.713001,54.787998,54.306450,26052000,yahoo_finance_chart
2018-01-05,GOOGL,55.172501,55.679001,55.090000,55.514500,55.026566,30250000,yahoo_finance_chart
2018-01-08,GOOGL,55.549999,55.958000,55.500000,55.710499,55.220844,24644000,yahoo_finance_chart
2018-01-09,GOOGL,55.922001,55.922001,55.410000,55.639500,55.150471,26808000,yahoo_finance_chart
2018-01-10,GOOGL,55.349998,55.639000,55.199001,55.507000,55.019142,20734000,yahoo_finance_chart
2018-01-11,GOOGL,55.615501,55.742500,55.324001,55.602501,55.113796,22424000,yahoo_finance_chart
2018-01-12,GOOGL,55.505001,56.564999,55.400501,56.532501,56.035622,38586000,yahoo_finance_chart
2018-01-16,GOOGL,57.015499,57.444000,56.333000,56.535000,56.038097,36462000,yahoo_finance_chart
2018-01-17,GOOGL,56.818001,56.966000,56.174500,56.955002,56.454407,27830000,yahoo_finance_chart
2018-01-18,GOOGL,56.967499,57.029499,56.223000,56.798500,56.299286,27498000,yahoo_finance_chart
2018-01-19,GOOGL,56.901501,57.188999,56.625000,57.174999,56.672470,30552000,yahoo_finance_chart
2018-01-22,GOOGL,57.191002,58.344002,57.091000,58.208000,57.696396,29550000,yahoo_finance_chart
2018-01-23,GOOGL,58.530998,58.925499,58.362499,58.808498,58.291615,39138000,yahoo_finance_chart
2018-01-24,GOOGL,59.249001,59.352501,58.369999,58.564499,58.049763,37128000,yahoo_finance_chart
2018-01-25,GOOGL,59.035500,59.250000,58.591999,59.106998,58.587490,29984000,yahoo_finance_chart
2018-01-26,GOOGL,59.376499,59.377998,58.401501,59.377998,58.856106,42170000,yahoo_finance_chart
2018-01-29,GOOGL,59.400002,59.900002,59.202999,59.324001,58.802582,31494000,yahoo_finance_chart
2018-01-30,GOOGL,58.886002,59.396500,58.725498,58.868500,58.351089,37338000,yahoo_finance_chart
2018-01-31,GOOGL,59.190498,59.316002,58.605000,59.111000,58.591457,36022000,yahoo_finance_chart
2018-02-01,GOOGL,58.799500,59.372501,58.467999,59.079498,58.560234,73514000,yahoo_finance_chart
2018-02-02,GOOGL,56.370998,56.564999,55.558498,55.959999,55.468147,117842000,yahoo_finance_chart
2018-02-05,GOOGL,55.030499,55.749500,52.837002,53.119499,52.652626,83550000,yahoo_finance_chart
2018-02-06,GOOGL,51.699001,54.368999,51.500500,54.221500,53.744930,76630000,yahoo_finance_chart
2018-02-07,GOOGL,54.248501,54.326500,52.730999,52.770500,52.306686,51942000,yahoo_finance_chart
2018-02-08,GOOGL,52.993500,53.196499,50.235001,50.385502,49.942646,66792000,yahoo_finance_chart
2018-02-09,GOOGL,51.293999,52.585999,49.849998,52.313499,51.853703,98360000,yahoo_finance_chart
2018-02-12,GOOGL,52.833500,53.278500,52.274502,52.728001,52.264561,56240000,yahoo_finance_chart
2018-02-13,GOOGL,52.500000,53.061001,52.346001,52.707001,52.243748,31586000,yahoo_finance_chart
2018-02-14,GOOGL,52.716000,53.773499,52.490002,53.634998,53.163586,41304000,yahoo_finance_chart
2018-02-15,GOOGL,54.172501,54.705002,53.361500,54.568001,54.088394,37396000,yahoo_finance_chart
2018-02-16,GOOGL,54.668999,55.415501,54.577499,54.775002,54.293575,39948000,yahoo_finance_chart
2018-02-20,GOOGL,54.638000,55.814499,54.500000,55.179501,54.694515,33754000,yahoo_finance_chart
2018-02-21,GOOGL,55.455002,56.810001,55.375500,55.687500,55.198048,41486000,yahoo_finance_chart
2018-02-22,GOOGL,55.958500,56.272999,55.257500,55.494999,55.007236,28010000,yahoo_finance_chart
2018-02-23,GOOGL,55.932999,56.450001,55.422001,56.404499,55.908749,25292000,yahoo_finance_chart
2018-02-26,GOOGL,56.592999,57.209999,56.466999,57.185001,56.682384,30912000,yahoo_finance_chart
2018-02-27,GOOGL,57.185001,57.212502,55.839500,55.875500,55.384396,42964000,yahoo_finance_chart
