date,symbol,open,high,low,close,adj_close,volume,source
2021-09-09,NVDA,22.312000,22.538000,22.131001,22.177000,22.104456,196856000,yahoo_finance_chart
2021-09-10,NVDA,22.348000,22.625999,22.270000,22.478001,22.404472,248376000,yahoo_finance_chart
2021-09-13,NVDA,22.684000,22.964001,21.858000,22.152000,22.079536,297500000,yahoo_finance_chart
2021-09-14,NVDA,22.275000,22.410000,22.086000,22.242001,22.169243,199755000,yahoo_finance_chart
2021-09-15,NVDA,22.309000,22.367001,21.966000,22.341000,22.267918,166538000,yahoo_finance_chart
2021-09-16,NVDA,22.183001,22.277000,21.927000,22.242001,22.169243,156033000,yahoo_finance_chart
2021-09-17,NVDA,22.299999,22.320999,21.830000,21.900000,21.828363,294503000,yahoo_finance_chart
2021-09-20,NVDA,21.146000,21.433001,20.662001,21.113001,21.043936,349440000,yahoo_finance_chart
2021-09-21,NVDA,21.417000,21.424999,20.950001,21.246000,21.176500,204688000,yahoo_finance_chart
2021-09-22,NVDA,21.365999,21.959999,21.195999,21.941000,21.869228,268726000,yahoo_finance_chart
2021-09-23,NVDA,22.139999,22.535000,21.889999,22.482000,22.408455,248555000,yahoo_finance_chart
2021-09-24,NVDA,22.070000,22.149000,21.861000,22.080999,22.008764,217655000,yahoo_finance_chart
2021-09-27,NVDA,21.709999,21.799000,21.325001,21.660000,21.589148,245215000,yahoo_finance_chart
2021-09-28,NVDA,21.214001,21.419001,20.650999,20.698999,20.631287,343069000,yahoo_finance_chart
2021-09-29,NVDA,20.940001,21.017000,20.466999,20.517000,20.449884,218394000,yahoo_finance_chart
2021-09-30,NVDA,20.768000,21.066000,20.688000,20.716000,20.648233,221009000,yahoo_finance_chart
2021-10-01,NVDA,20.750000,20.858999,20.202999,20.742001,20.674149,240978000,yahoo_finance_chart
2021-10-04,NVDA,20.504000,20.542000,19.555000,19.732000,19.667454,345635000,yahoo_finance_chart
2021-10-05,NVDA,19.950001,20.648001,19.854000,20.451000,20.384100,279282000,yahoo_finance_chart
2021-10-06,NVDA,20.120001,20.719999,20.080000,20.700001,20.632288,297202000,yahoo_finance_chart
2021-10-07,NVDA,21.091999,21.322001,20.972000,21.075001,21.006058,256919000,yahoo_finance_chart
2021-10-08,NVDA,21.101000,21.205999,20.775000,20.830999,20.762857,151258000,yahoo_finance_chart
2021-10-11,NVDA,20.575001,21.063000,20.511000,20.695000,20.627304,163388000,yahoo_finance_chart
2021-10-12,NVDA,20.827999,21.056999,20.528000,20.671000,20.603382,162134000,yahoo_finance_chart
2021-10-13,NVDA,20.917999,20.990000,20.712999,20.938999,20.870504,180652000,yahoo_finance_chart
2021-10-14,NVDA,21.288000,21.754999,21.122000,21.746000,21.674862,243589000,yahoo_finance_chart
2021-10-15,NVDA,21.809999,21.931000,21.662001,21.862000,21.790480,226994000,yahoo_finance_chart
2021-10-18,NVDA,21.749001,22.291000,21.643999,22.222000,22.149307,189494000,yahoo_finance_chart
2021-10-19,NVDA,22.275999,22.379000,22.037001,22.290001,22.217085,161473000,yahoo_finance_chart
2021-10-20,NVDA,22.305000,22.433001,21.982000,22.103001,22.030699,146276000,yahoo_finance_chart
2021-10-21,NVDA,22.097000,22.711000,22.083000,22.691999,22.617765,187590000,yahoo_finance_chart
2021-10-22,NVDA,22.823000,23.129999,22.561001,22.726000,22.651657,249384000,yahoo_finance_chart
2021-10-25,NVDA,22.973000,23.355000,22.770000,23.166000,23.090221,230235000,yahoo_finance_chart
2021-10-26,NVDA,23.989000,25.259001,23.924000,24.716999,24.636145,485898000,yahoo_finance_chart
2021-10-27,NVDA,24.474001,25.090000,24.282000,24.451000,24.371014,245990000,yahoo_finance_chart
2021-10-28,NVDA,24.878000,24.950001,24.523001,24.941000,24.859415,234204000,yahoo_finance_chart
2021-10-29,NVDA,25.000999,25.709000,25.000000,25.566999,25.483364,292503000,yahoo_finance_chart
2021-11-01,NVDA,25.649000,25.893999,25.226999,25.827000,25.742514,265740000,yahoo_finance_chart
2021-11-02,NVDA,25.822001,26.677999,25.799999,26.400999,26.314634,294112000,yahoo_finance_chart
